,name,language,talk.translation_shifts,talk.language,talk.room,talk.duration,talk.title,talk.speakers,talk.fahrplan
581,problame,de,"[TranslationShift(name=""problame"", language=""de"", Talk=<parse.Talk object at 0x10ab623d0>), TranslationShift(name=""scriptkiddi"", language=""de"", Talk=<parse.Talk object at 0x10ab623d0>), TranslationShift(name=""a_ex"", language=""de"", Talk=<parse.Talk object at 0x10ab623d0>), TranslationShift(name=""d"", language=""pl"", Talk=<parse.Talk object at 0x10ab623d0>), TranslationShift(name=""pawel"", language=""pl"", Talk=<parse.Talk object at 0x10ab623d0>)]",en,Dijkstra,0 days 00:40:00.000000000,Linux on Open Source Hardware with Open Source chip design,['Drew Fustini'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10549.html
582,scriptkiddi,de,"[TranslationShift(name=""problame"", language=""de"", Talk=<parse.Talk object at 0x10ab62390>), TranslationShift(name=""scriptkiddi"", language=""de"", Talk=<parse.Talk object at 0x10ab62390>), TranslationShift(name=""a_ex"", language=""de"", Talk=<parse.Talk object at 0x10ab62390>), TranslationShift(name=""d"", language=""pl"", Talk=<parse.Talk object at 0x10ab62390>), TranslationShift(name=""pawel"", language=""pl"", Talk=<parse.Talk object at 0x10ab62390>)]",en,Dijkstra,0 days 00:40:00.000000000,Linux on Open Source Hardware with Open Source chip design,['Drew Fustini'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10549.html
583,a_ex,de,"[TranslationShift(name=""problame"", language=""de"", Talk=<parse.Talk object at 0x10ab621d0>), TranslationShift(name=""scriptkiddi"", language=""de"", Talk=<parse.Talk object at 0x10ab621d0>), TranslationShift(name=""a_ex"", language=""de"", Talk=<parse.Talk object at 0x10ab621d0>), TranslationShift(name=""d"", language=""pl"", Talk=<parse.Talk object at 0x10ab621d0>), TranslationShift(name=""pawel"", language=""pl"", Talk=<parse.Talk object at 0x10ab621d0>)]",en,Dijkstra,0 days 00:40:00.000000000,Linux on Open Source Hardware with Open Source chip design,['Drew Fustini'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10549.html
584,d,pl,"[TranslationShift(name=""problame"", language=""de"", Talk=<parse.Talk object at 0x10ab625d0>), TranslationShift(name=""scriptkiddi"", language=""de"", Talk=<parse.Talk object at 0x10ab625d0>), TranslationShift(name=""a_ex"", language=""de"", Talk=<parse.Talk object at 0x10ab625d0>), TranslationShift(name=""d"", language=""pl"", Talk=<parse.Talk object at 0x10ab625d0>), TranslationShift(name=""pawel"", language=""pl"", Talk=<parse.Talk object at 0x10ab625d0>)]",en,Dijkstra,0 days 00:40:00.000000000,Linux on Open Source Hardware with Open Source chip design,['Drew Fustini'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10549.html
585,pawel,pl,"[TranslationShift(name=""problame"", language=""de"", Talk=<parse.Talk object at 0x10ab62f50>), TranslationShift(name=""scriptkiddi"", language=""de"", Talk=<parse.Talk object at 0x10ab62f50>), TranslationShift(name=""a_ex"", language=""de"", Talk=<parse.Talk object at 0x10ab62f50>), TranslationShift(name=""d"", language=""pl"", Talk=<parse.Talk object at 0x10ab62f50>), TranslationShift(name=""pawel"", language=""pl"", Talk=<parse.Talk object at 0x10ab62f50>)]",en,Dijkstra,0 days 00:40:00.000000000,Linux on Open Source Hardware with Open Source chip design,['Drew Fustini'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10549.html
586,Ben,de,"[TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab65290>), TranslationShift(name=""phlo"", language=""de"", Talk=<parse.Talk object at 0x10ab65290>), TranslationShift(name=""yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10ab65290>), TranslationShift(name=""damok"", language=""fr"", Talk=<parse.Talk object at 0x10ab65290>)]",en,Ada,0 days 01:00:00.000000000,Hebocon,['honky'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10776.html
587,phlo,de,"[TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab65690>), TranslationShift(name=""phlo"", language=""de"", Talk=<parse.Talk object at 0x10ab65690>), TranslationShift(name=""yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10ab65690>), TranslationShift(name=""damok"", language=""fr"", Talk=<parse.Talk object at 0x10ab65690>)]",en,Ada,0 days 01:00:00.000000000,Hebocon,['honky'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10776.html
588,yann0u,fr,"[TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab65950>), TranslationShift(name=""phlo"", language=""de"", Talk=<parse.Talk object at 0x10ab65950>), TranslationShift(name=""yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10ab65950>), TranslationShift(name=""damok"", language=""fr"", Talk=<parse.Talk object at 0x10ab65950>)]",en,Ada,0 days 01:00:00.000000000,Hebocon,['honky'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10776.html
589,damok,fr,"[TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab65c10>), TranslationShift(name=""phlo"", language=""de"", Talk=<parse.Talk object at 0x10ab65c10>), TranslationShift(name=""yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10ab65c10>), TranslationShift(name=""damok"", language=""fr"", Talk=<parse.Talk object at 0x10ab65c10>)]",en,Ada,0 days 01:00:00.000000000,Hebocon,['honky'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10776.html
590,eibwen,de,"[TranslationShift(name=""eibwen"", language=""de"", Talk=<parse.Talk object at 0x10ab65dd0>), TranslationShift(name=""tribut"", language=""de"", Talk=<parse.Talk object at 0x10ab65dd0>), TranslationShift(name=""gooniesbro"", language=""de"", Talk=<parse.Talk object at 0x10ab65dd0>)]",en,Ada,0 days 01:00:00.000000000,HAL - The Open-Source Hardware Analyzer,['Max Hoffmann'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10879.html
591,tribut,de,"[TranslationShift(name=""eibwen"", language=""de"", Talk=<parse.Talk object at 0x10ab68150>), TranslationShift(name=""tribut"", language=""de"", Talk=<parse.Talk object at 0x10ab68150>), TranslationShift(name=""gooniesbro"", language=""de"", Talk=<parse.Talk object at 0x10ab68150>)]",en,Ada,0 days 01:00:00.000000000,HAL - The Open-Source Hardware Analyzer,['Max Hoffmann'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10879.html
592,gooniesbro,de,"[TranslationShift(name=""eibwen"", language=""de"", Talk=<parse.Talk object at 0x10ab683d0>), TranslationShift(name=""tribut"", language=""de"", Talk=<parse.Talk object at 0x10ab683d0>), TranslationShift(name=""gooniesbro"", language=""de"", Talk=<parse.Talk object at 0x10ab683d0>)]",en,Ada,0 days 01:00:00.000000000,HAL - The Open-Source Hardware Analyzer,['Max Hoffmann'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10879.html
593,shesapirate,de,"[TranslationShift(name=""shesapirate"", language=""de"", Talk=<parse.Talk object at 0x10ab68850>), TranslationShift(name=""kwiii"", language=""de"", Talk=<parse.Talk object at 0x10ab68850>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab68850>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab68850>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab68850>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab68850>), TranslationShift(name=""duckman"", language=""de"", Talk=<parse.Talk object at 0x10ab68850>), TranslationShift(name=""athena"", language=""de"", Talk=<parse.Talk object at 0x10ab68850>), TranslationShift(name=""db0"", language=""fr"", Talk=<parse.Talk object at 0x10ab68850>), TranslationShift(name=""lemeda"", language=""fr"", Talk=<parse.Talk object at 0x10ab68850>), TranslationShift(name=""remy_o"", language=""fr"", Talk=<parse.Talk object at 0x10ab68850>)]",en,Borg,0 days 02:00:00.000000000,Lightning Talks Day 4,"['gedsic', 'bigalex']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10526.html
594,kwiii,de,"[TranslationShift(name=""shesapirate"", language=""de"", Talk=<parse.Talk object at 0x10ab68790>), TranslationShift(name=""kwiii"", language=""de"", Talk=<parse.Talk object at 0x10ab68790>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab68790>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab68790>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab68790>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab68790>), TranslationShift(name=""duckman"", language=""de"", Talk=<parse.Talk object at 0x10ab68790>), TranslationShift(name=""athena"", language=""de"", Talk=<parse.Talk object at 0x10ab68790>), TranslationShift(name=""db0"", language=""fr"", Talk=<parse.Talk object at 0x10ab68790>), TranslationShift(name=""lemeda"", language=""fr"", Talk=<parse.Talk object at 0x10ab68790>), TranslationShift(name=""remy_o"", language=""fr"", Talk=<parse.Talk object at 0x10ab68790>)]",en,Borg,0 days 02:00:00.000000000,Lightning Talks Day 4,"['gedsic', 'bigalex']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10526.html
595,Ben,de,"[TranslationShift(name=""shesapirate"", language=""de"", Talk=<parse.Talk object at 0x10ab68e10>), TranslationShift(name=""kwiii"", language=""de"", Talk=<parse.Talk object at 0x10ab68e10>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab68e10>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab68e10>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab68e10>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab68e10>), TranslationShift(name=""duckman"", language=""de"", Talk=<parse.Talk object at 0x10ab68e10>), TranslationShift(name=""athena"", language=""de"", Talk=<parse.Talk object at 0x10ab68e10>), TranslationShift(name=""db0"", language=""fr"", Talk=<parse.Talk object at 0x10ab68e10>), TranslationShift(name=""lemeda"", language=""fr"", Talk=<parse.Talk object at 0x10ab68e10>), TranslationShift(name=""remy_o"", language=""fr"", Talk=<parse.Talk object at 0x10ab68e10>)]",en,Borg,0 days 02:00:00.000000000,Lightning Talks Day 4,"['gedsic', 'bigalex']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10526.html
596,bluewhobert,de,"[TranslationShift(name=""shesapirate"", language=""de"", Talk=<parse.Talk object at 0x10ab6c290>), TranslationShift(name=""kwiii"", language=""de"", Talk=<parse.Talk object at 0x10ab6c290>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab6c290>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab6c290>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab6c290>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab6c290>), TranslationShift(name=""duckman"", language=""de"", Talk=<parse.Talk object at 0x10ab6c290>), TranslationShift(name=""athena"", language=""de"", Talk=<parse.Talk object at 0x10ab6c290>), TranslationShift(name=""db0"", language=""fr"", Talk=<parse.Talk object at 0x10ab6c290>), TranslationShift(name=""lemeda"", language=""fr"", Talk=<parse.Talk object at 0x10ab6c290>), TranslationShift(name=""remy_o"", language=""fr"", Talk=<parse.Talk object at 0x10ab6c290>)]",en,Borg,0 days 02:00:00.000000000,Lightning Talks Day 4,"['gedsic', 'bigalex']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10526.html
597,Ben,de,"[TranslationShift(name=""shesapirate"", language=""de"", Talk=<parse.Talk object at 0x10ab6c750>), TranslationShift(name=""kwiii"", language=""de"", Talk=<parse.Talk object at 0x10ab6c750>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab6c750>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab6c750>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab6c750>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab6c750>), TranslationShift(name=""duckman"", language=""de"", Talk=<parse.Talk object at 0x10ab6c750>), TranslationShift(name=""athena"", language=""de"", Talk=<parse.Talk object at 0x10ab6c750>), TranslationShift(name=""db0"", language=""fr"", Talk=<parse.Talk object at 0x10ab6c750>), TranslationShift(name=""lemeda"", language=""fr"", Talk=<parse.Talk object at 0x10ab6c750>), TranslationShift(name=""remy_o"", language=""fr"", Talk=<parse.Talk object at 0x10ab6c750>)]",en,Borg,0 days 02:00:00.000000000,Lightning Talks Day 4,"['gedsic', 'bigalex']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10526.html
598,bluewhobert,de,"[TranslationShift(name=""shesapirate"", language=""de"", Talk=<parse.Talk object at 0x10ab6cbd0>), TranslationShift(name=""kwiii"", language=""de"", Talk=<parse.Talk object at 0x10ab6cbd0>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab6cbd0>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab6cbd0>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab6cbd0>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab6cbd0>), TranslationShift(name=""duckman"", language=""de"", Talk=<parse.Talk object at 0x10ab6cbd0>), TranslationShift(name=""athena"", language=""de"", Talk=<parse.Talk object at 0x10ab6cbd0>), TranslationShift(name=""db0"", language=""fr"", Talk=<parse.Talk object at 0x10ab6cbd0>), TranslationShift(name=""lemeda"", language=""fr"", Talk=<parse.Talk object at 0x10ab6cbd0>), TranslationShift(name=""remy_o"", language=""fr"", Talk=<parse.Talk object at 0x10ab6cbd0>)]",en,Borg,0 days 02:00:00.000000000,Lightning Talks Day 4,"['gedsic', 'bigalex']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10526.html
599,duckman,de,"[TranslationShift(name=""shesapirate"", language=""de"", Talk=<parse.Talk object at 0x10ab6cd50>), TranslationShift(name=""kwiii"", language=""de"", Talk=<parse.Talk object at 0x10ab6cd50>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab6cd50>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab6cd50>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab6cd50>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab6cd50>), TranslationShift(name=""duckman"", language=""de"", Talk=<parse.Talk object at 0x10ab6cd50>), TranslationShift(name=""athena"", language=""de"", Talk=<parse.Talk object at 0x10ab6cd50>), TranslationShift(name=""db0"", language=""fr"", Talk=<parse.Talk object at 0x10ab6cd50>), TranslationShift(name=""lemeda"", language=""fr"", Talk=<parse.Talk object at 0x10ab6cd50>), TranslationShift(name=""remy_o"", language=""fr"", Talk=<parse.Talk object at 0x10ab6cd50>)]",en,Borg,0 days 02:00:00.000000000,Lightning Talks Day 4,"['gedsic', 'bigalex']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10526.html
600,athena,de,"[TranslationShift(name=""shesapirate"", language=""de"", Talk=<parse.Talk object at 0x10ab714d0>), TranslationShift(name=""kwiii"", language=""de"", Talk=<parse.Talk object at 0x10ab714d0>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab714d0>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab714d0>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab714d0>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab714d0>), TranslationShift(name=""duckman"", language=""de"", Talk=<parse.Talk object at 0x10ab714d0>), TranslationShift(name=""athena"", language=""de"", Talk=<parse.Talk object at 0x10ab714d0>), TranslationShift(name=""db0"", language=""fr"", Talk=<parse.Talk object at 0x10ab714d0>), TranslationShift(name=""lemeda"", language=""fr"", Talk=<parse.Talk object at 0x10ab714d0>), TranslationShift(name=""remy_o"", language=""fr"", Talk=<parse.Talk object at 0x10ab714d0>)]",en,Borg,0 days 02:00:00.000000000,Lightning Talks Day 4,"['gedsic', 'bigalex']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10526.html
601,db0,fr,"[TranslationShift(name=""shesapirate"", language=""de"", Talk=<parse.Talk object at 0x10ab71990>), TranslationShift(name=""kwiii"", language=""de"", Talk=<parse.Talk object at 0x10ab71990>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab71990>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab71990>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab71990>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab71990>), TranslationShift(name=""duckman"", language=""de"", Talk=<parse.Talk object at 0x10ab71990>), TranslationShift(name=""athena"", language=""de"", Talk=<parse.Talk object at 0x10ab71990>), TranslationShift(name=""db0"", language=""fr"", Talk=<parse.Talk object at 0x10ab71990>), TranslationShift(name=""lemeda"", language=""fr"", Talk=<parse.Talk object at 0x10ab71990>), TranslationShift(name=""remy_o"", language=""fr"", Talk=<parse.Talk object at 0x10ab71990>)]",en,Borg,0 days 02:00:00.000000000,Lightning Talks Day 4,"['gedsic', 'bigalex']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10526.html
602,lemeda,fr,"[TranslationShift(name=""shesapirate"", language=""de"", Talk=<parse.Talk object at 0x10ab71e10>), TranslationShift(name=""kwiii"", language=""de"", Talk=<parse.Talk object at 0x10ab71e10>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab71e10>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab71e10>), TranslationShift(name=""Ben"", language=""de"", Talk=<parse.Talk object at 0x10ab71e10>), TranslationShift(name=""bluewhobert"", language=""de"", Talk=<parse.Talk object at 0x10ab71e10>), TranslationShift(name=""duckman"", language=""de"", Talk=<parse.Talk object at 0x10ab71e10>), TranslationShift(name=""athena"", language=""de"", Talk=<parse.Talk object at 0x10ab71e10>), TranslationShift(name=""db0"", language=""fr"", Talk=<parse.Talk object at 0x10ab71e10>), TranslationShift(name=""lemeda"", language=""fr"", Talk=<parse.Talk object at 0x10ab71e10>), TranslationShift(name=""remy_o"", language=""fr"", Talk=<parse.Talk object at 0x10ab71e10>)]",en,Borg,0 days 02:00:00.000000000,Lightning Talks Day 4,"['gedsic', 'bigalex']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10526.html
